link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4
427843,1.500878,0.47925,0.68,2,428658,5,9,71,397
446960,0.616689,0.616689,1.388,1,449824,5,13,37,263
434434,2183.3015,0.227354,0.259,7,434435,3,3,6,18
460962,0.263864,0.263864,0.425,1,461423,5,9,29,112
454932,11.655309,0.41495,0.546,4,454933,5,13,101,282
482092,0.275753,0.275753,0.611,1,482091,5,9,65,175
474900,0.439042,0.439042,1.008,1,483572,6,10,35,106
430352,0.403465,0.403465,0.811,1,428858,5,6,14,41
464041,0.967158,0.967158,1.511,1,464631,6,10,32,88
431240,0.428658,0.428658,0.421,1,434379,3,4,10,30
483544,50.033173,0.263217,0.719,5,483545,6,10,42,165
417682,0.265144,0.265144,1.106,1,419167,4,15,54,256
459339,0.213646,0.213646,0.287,1,461168,5,13,43,140
418961,109.07883,0.138874,0.163,5,418962,3,16,41,129
480435,1.228643,0.401193,0.449,2,480436,5,9,91,432
430177,10.211786,0.18915,0.325,3,430178,7,14,50,258
437513,0.592129,0.592129,1.093,1,438609,5,13,36,99
425120,0.441544,0.441544,0.719,1,424526,3,4,7,23
490196,1.728241,0.250479,0.618,2,490197,6,10,81,359
394534,3.291015,0.898605,1.305,3,394535,4,15,89,388
411448,1.591917,0.113712,0.259,2,411271,4,7,62,199
425450,1.198415,0.075696,0.294,2,424316,3,16,96,452
419338,0.176728,0.176728,0.451,1,419186,3,3,82,446
437515,0.188971,0.188971,0.354,1,439027,6,8,17,48
379798,0.659205,0.659205,1.014,1,380943,4,5,13,233
410683,0.745438,0.745438,1.304,1,411452,3,3,6,259
484988,0.563841,0.563841,0.84,1,485302,6,10,88,435
414976,0.239967,0.239967,0.651,1,414274,4,15,53,306
424801,0.479384,0.17662,0.325,2,424802,7,18,64,188
403058,1.163435,1.163435,1.229,1,401199,4,15,53,160
408095,5.320823,0.227506,0.481,3,411466,7,12,58,433
450908,3.598023,0.012579,0.096,3,454126,5,13,37,472
386800,1.089337,1.089337,2.208,1,382918,4,5,13,233
414975,0.429407,0.429407,1.006,1,416221,4,15,53,190
406922,0.189608,0.189608,0.457,1,408427,7,12,58,433
424789,0.277546,0.277546,0.588,1,424164,3,4,7,246
480417,460.0559,0.378357,0.843,5,480418,5,9,24,71
464040,0.276326,0.276326,0.75,1,464799,6,10,74,201
408830,1.061645,1.061645,1.643,1,416231,4,15,53,190
423925,0.466829,0.466829,0.998,1,424803,7,18,64,188
462144,52.71666,0.351936,0.383,4,462145,6,10,51,149
427669,1.223532,1.223532,1.764,1,425122,3,3,6,369
446971,5.990169,0.314677,0.688,3,446972,3,4,52,315
434475,2318.311,0.961123,1.401,7,434476,3,3,5,8
480428,528.88025,0.138789,0.259,5,480429,5,9,24,66
447807,1.434593,0.402704,0.804,2,447663,6,8,98,335
489566,0.13777,0.13777,0.425,1,489060,5,9,65,483
487479,0.250546,0.250546,0.544,1,490703,6,10,88,285
391638,1.152196,1.152196,2.201,1,388239,4,19,59,215
466990,2.021632,0.050225,0.162,2,466991,6,10,74,459
417543,0.59345,0.037878,0.131,2,417685,3,16,41,419
429491,0.315244,0.315244,1.137,1,434394,3,4,9,28
456118,9.31572,1.10639,1.164,3,456119,5,9,29,280
428497,13.633832,0.189204,0.355,3,428498,7,14,44,270
400468,0.417431,0.417431,0.807,1,398967,4,11,33,96
402391,1.378509,0.101167,0.294,2,404505,4,15,53,160
413534,0.454745,0.454745,0.903,1,413218,3,3,5,462
442269,0.151115,0.151115,0.421,1,442546,3,4,80,491
466001,0.150694,0.150694,0.449,1,466166,5,9,29,425
399685,791.5029,0.08856,0.294,6,399686,4,7,16,46
440983,0.919392,0.151139,0.517,2,440982,3,4,80,491
421388,0.365985,0.365985,0.81,1,421952,3,4,7,246
413687,0.581051,0.581051,0.882,1,413210,4,11,66,330
462126,11.329631,0.100504,0.421,3,462127,5,13,43,294
461868,0.590478,0.590478,1.033,1,483608,6,10,32,84
410343,0.379084,0.379084,0.94,1,409668,4,15,54,192
392854,0.405087,0.405087,0.914,1,393988,4,17,103,476
414824,12.795441,1.401642,2.071,3,414825,3,3,6,297
393241,0.379779,0.379779,0.519,1,392846,4,19,59,215
458978,1.294543,1.294543,1.422,1,460054,5,13,43,367
381739,1.926503,0.177434,0.29,2,382221,4,5,72,265
457351,0.289122,0.289122,0.545,1,457491,6,10,26,286
416759,270.5244,0.555756,1.102,6,416760,7,12,34,98
432337,0.680718,0.680718,1.009,1,435421,7,14,44,163
483558,198.43855,0.225769,0.544,5,483559,6,10,35,113
396692,0.151853,0.151853,0.356,1,396926,4,17,73,200
373839,2.359469,0.570825,1.038,2,372825,0,0,0,207
445772,0.566432,0.226579,0.517,2,445392,3,4,52,291
424792,0.302777,0.302777,0.806,1,427675,3,3,6,243
483323,11.329458,0.614105,0.573,3,483324,6,10,42,182
480159,0.727146,0.727146,0.993,1,479797,6,10,35,360
384983,0.937596,0.443447,0.682,2,384984,4,5,56,161
428488,0.252233,0.252233,0.882,1,430366,3,4,7,268
449662,18.206202,0.25177,0.488,4,449663,3,4,57,225
426655,46.63799,0.403957,0.975,4,418659,7,18,64,174
452185,0.301883,0.301883,0.546,1,452351,5,9,29,313
408241,0.240141,0.240141,0.585,1,408836,3,3,5,365
436088,0.189006,0.189006,0.421,1,435761,6,8,17,413
382923,0.468902,0.468902,1.068,1,381746,4,5,56,161
424512,4.188248,0.012613,0.131,2,424513,5,9,71,397
459119,0.301626,0.301626,0.556,1,462155,6,10,51,149
430908,0.264759,0.264759,0.843,1,432343,7,14,50,216
461166,4.17142,0.716266,0.87,2,461167,5,13,43,140
427172,0.340566,0.340566,0.488,1,424513,5,9,71,397
445399,9.014167,0.037782,0.163,3,445400,3,4,52,291
429019,0.365698,0.365698,0.819,1,429920,5,13,36,99
429647,0.479156,0.479156,1.16,1,430911,7,14,50,216
480354,238.9123,0.238839,0.456,5,480355,5,9,29,104
415804,8.475125,0.126353,0.294,3,415805,4,11,33,194
425288,0.895667,0.416316,0.819,2,425289,3,3,6,243
392686,0.949477,0.354472,0.808,2,392856,4,17,75,497
367370,108.77595,0.443811,0.616,5,367371,0,0,0,132
382223,7.566835,0.456178,0.615,3,382224,4,5,72,265
440338,19.44845,0.189051,0.163,4,440339,3,4,80,218
461563,0.23871,0.23871,0.456,1,461159,5,13,43,367
445905,0.226575,0.226575,0.679,1,445770,3,4,52,315
392184,0.367152,0.367152,0.615,1,392478,4,7,67,177
483173,2.53169,2.53169,3.301,1,484831,5,9,65,331
426470,9.841381,0.050454,0.163,3,426471,5,6,14,327
466833,0.389267,0.389267,0.841,1,466498,6,10,26,310
398517,16.969322,0.860148,1.193,3,398518,4,7,19,223
486164,3.207259,0.438521,1.007,3,487864,5,9,65,481
454128,136.13235,0.704402,0.719,5,454129,5,13,37,125
437062,0.264581,0.264581,0.584,1,438472,3,4,63,191
483634,546.0974,0.402517,0.258,5,483635,6,10,25,64
483562,207.67027,0.012543,0.162,5,483563,6,10,35,110
415823,0.416736,0.416736,0.62,1,415121,4,11,66,347
402882,1.530142,0.354056,0.651,2,402883,4,11,27,75
454931,4.76577,0.28923,0.354,3,480359,5,9,29,447
454138,153.9362,0.075516,0.163,5,454139,5,13,37,121
361129,0.152409,0.152409,0.52,1,361499,0,0,94,385
399940,1.062597,0.025301,0.096,2,399941,4,17,45,138
417684,0.618624,0.618624,1.37,1,418938,3,16,69,396
450367,0.377431,0.012581,0.096,2,450368,5,9,29,482
405012,0.379296,0.379296,1.168,1,405864,4,7,62,170
427182,5.259434,0.857551,1.256,3,427183,3,4,10,404
466003,1.331058,0.301397,0.719,2,466004,5,13,43,294
422708,0.227142,0.227142,0.518,1,422991,5,9,85,467
414153,0.277875,0.277875,0.355,1,414672,4,15,54,192
458051,0.389649,0.389649,0.421,1,458049,5,9,29,104
399604,352.49332,0.695425,0.879,6,399605,4,11,30,83
423923,1.122834,0.151405,0.355,2,423924,7,14,50,148
395235,0.999853,0.025312,0.096,2,395236,4,11,92,311
453488,0.201222,0.201222,0.456,1,452988,6,8,84,324
421958,0.138819,0.138819,0.488,1,421392,7,18,76,451
407076,0.391851,0.391851,1.007,1,407694,4,11,33,275
451058,1.044166,0.163541,0.421,2,451059,6,10,25,64
379629,0.304268,0.304268,0.783,1,378647,0,0,0,122
456889,0.377143,0.377143,0.87,1,456479,6,10,26,286
434741,0.982887,0.012602,0.163,2,434573,7,14,50,260
394846,0.177195,0.177195,0.356,1,387692,4,7,67,177
422381,1.627949,0.78245,0.902,2,422382,3,4,7,465
442395,3.601477,0.818501,0.811,2,443332,6,8,21,400
465996,1.632584,0.640512,0.65,2,465997,5,9,29,300
414282,1.528229,0.214723,0.553,2,414283,3,16,41,353
418939,7.069757,0.858327,1.006,3,420404,3,16,69,396
390119,2.190765,0.417925,0.712,2,390120,4,19,59,215
432363,72.493454,0.403822,0.914,4,421079,7,14,50,148
410526,2.855722,0.06319,0.163,2,410527,4,7,62,199
364740,2.424837,0.43161,0.646,2,364741,0,0,93,343
411455,3.941573,0.429457,0.882,2,411456,3,3,6,259
458374,0.59073,0.59073,0.708,1,458058,6,10,26,286
454362,26.617842,0.025143,0.258,3,454363,6,10,60,212
470634,1.229928,0.326319,0.587,2,470635,5,13,43,341
436090,0.163807,0.163807,0.557,1,434368,3,4,11,32
475026,0.163071,0.163071,0.42,1,483581,6,10,35,102
403540,0.341419,0.341419,0.457,1,404340,7,12,58,164
393249,1.594878,0.265842,0.585,2,393250,4,5,15,40
387701,0.164662,0.164662,0.452,1,386514,4,5,56,161
417537,4.24225,1.414099,1.552,2,417538,4,15,54,256
394837,0.291107,0.291107,0.615,1,395234,4,11,92,311
371161,0.723187,0.723187,1.408,1,370994,0,0,0,222
452977,0.930689,0.289277,0.619,2,452352,5,9,29,313
481627,2.318958,0.100268,0.162,2,483321,6,10,42,182
393607,0.151901,0.151901,0.557,1,394325,4,11,92,311
454131,142.9256,0.138397,0.325,5,454132,5,13,37,121
478741,0.213159,0.213159,0.974,1,479794,5,9,100,277
426641,13.607449,0.138768,0.259,4,426642,7,18,64,279
476947,0.902964,0.22575,0.42,2,476630,5,9,29,332
406904,0.113765,0.113765,0.457,1,405167,4,11,27,379
400138,0.708405,0.708405,0.844,1,400472,4,11,27,276
395756,0.202487,0.202487,0.426,1,395596,4,5,15,40
453634,0.830044,0.830044,0.737,1,453800,5,13,101,282
369627,1.142085,0.088835,0.489,2,369928,0,0,93,380
400314,0.417434,0.417434,0.771,1,398966,4,11,33,96
450019,16.956419,0.16357,0.294,4,450020,6,8,84,232
402397,0.404691,0.404691,0.911,1,405324,4,7,87,314
415146,6.946034,0.265275,0.62,3,415147,7,12,58,322
426471,10.522502,0.302703,0.425,3,426472,5,6,14,327
424319,4.453694,0.302871,0.588,3,421562,3,16,96,452
407894,0.240146,0.240146,0.557,1,408691,4,11,66,358
441133,0.327463,0.327463,0.688,1,440316,5,13,99,391
402690,11.924952,0.214971,0.326,4,402691,3,3,77,298
393250,2.607541,0.177237,0.426,2,399707,4,5,15,40
418513,7.030833,0.971861,1.716,2,424314,3,16,69,262
467173,4.495458,0.01256,0.131,2,483602,6,10,32,84
474440,0.61473,0.61473,1.364,1,483584,6,10,35,95
388471,0.265978,0.265978,0.426,1,388095,4,19,59,166
399615,409.21405,0.151654,0.193,6,399616,4,11,27,78
488367,0.162841,0.162841,0.649,1,486587,6,10,81,304
389398,0.848565,0.101314,0.294,2,389399,4,20,49,156
391646,0.227902,0.227902,0.289,1,399705,4,5,15,40
410830,0.164257,0.164257,0.422,1,416749,4,11,33,194
409681,0.669758,0.366484,0.851,2,409682,4,7,62,399
480152,5.4908,0.80239,1.265,3,478902,5,9,91,432
489711,0.92676,0.92676,1.25,1,490196,6,10,81,359
406206,7.90186,0.771352,1.107,3,399640,4,11,27,379
416597,0.17678,0.17678,0.588,1,417257,3,16,41,129
431511,0.189102,0.189102,0.517,1,431236,5,6,14,39
451862,10.327162,0.113195,0.163,3,451863,6,10,60,301
376660,0.177537,0.177537,0.489,1,377156,4,5,56,474
480328,148.24255,0.878494,0.881,5,480329,5,9,29,120
409478,0.644503,0.644503,1.132,1,434469,3,3,5,9
409140,0.139014,0.139014,0.488,1,408698,3,3,5,365
413801,0.202098,0.202098,0.488,1,414275,4,15,53,306
402036,1.011772,0.012647,0.163,2,402240,4,11,33,484
426841,0.353186,0.353186,0.815,1,426637,3,4,9,28
483867,11.166609,0.225676,0.294,3,483868,5,9,91,320
450021,18.453808,0.364935,0.719,4,450022,6,8,84,232
439046,29.856083,0.289864,0.425,4,439047,3,4,63,191
404330,1.188556,1.188556,1.584,1,402883,4,11,27,75
362347,1.638128,0.419026,0.779,2,362348,0,0,94,389
464935,9.795839,0.590407,0.774,3,464936,6,10,26,310
410525,2.514505,0.214836,0.588,2,410526,4,7,62,199
464324,3.165026,0.037679,0.162,2,466490,6,10,51,241
435743,10.67218,0.655384,0.457,3,435744,5,9,71,219
423759,7.166101,1.325081,1.727,3,423760,3,3,6,369
454939,1.043665,0.477811,0.679,2,454940,5,13,37,319
483330,18.936325,0.338436,0.678,3,483331,6,10,42,182
466645,0.276258,0.276258,0.81,1,466003,5,13,43,294
396385,0.278404,0.278404,0.946,1,399666,4,7,19,52
375299,0.811709,0.811709,1.298,1,375441,4,5,56,474
444528,1.636556,0.239209,0.425,2,444529,3,4,52,291
445088,2.039326,0.075539,0.325,2,443983,3,4,52,340
439034,13.148549,0.062989,0.294,4,439035,3,4,63,271
402878,0.328785,0.328785,0.62,1,399583,4,11,33,103
401496,0.366796,0.366796,0.746,1,405325,4,7,87,314
416760,283.89764,0.404236,0.782,6,416761,7,12,34,92
433865,2.016529,0.642805,0.776,2,433866,5,13,36,99
416745,7.185768,0.240012,0.326,2,416746,4,11,33,194
415117,7.438824,0.328434,0.457,3,415118,4,11,66,347
401351,1.239481,0.037947,0.163,2,400691,4,11,27,276
379507,3.030245,0.114114,0.26,2,379508,0,0,0,207
400691,4.730951,0.366818,0.746,3,400692,4,11,27,276
457648,1.206774,0.477653,0.881,2,462142,6,10,51,149
469779,4.066295,0.087863,0.162,3,469780,6,10,35,414
408087,0.139032,0.139032,0.783,1,399622,4,11,27,78
384968,0.595542,0.063353,0.163,2,384969,4,19,59,273
418962,109.92466,0.517617,0.806,5,418963,3,16,41,129
428660,2.270057,0.781984,1.656,2,428661,5,9,24,71
413704,0.252629,0.252629,0.62,1,413040,3,3,6,259
445903,0.163638,0.163638,0.588,1,445387,3,4,57,338
423169,7.91168,0.403929,0.719,3,426655,7,18,64,377
434740,0.252056,0.252056,0.978,1,433620,7,14,44,163
383120,1.178497,1.178497,2.247,1,384831,4,20,86,394
401883,1.353299,0.240322,0.355,2,401884,2,2,3,4
378140,1.369352,0.139469,0.26,2,378141,0,0,0,398
369786,0.939096,0.469533,0.62,2,369787,0,0,0,222
381741,2.091311,0.506943,1.046,2,381742,4,5,72,373
413041,0.366336,0.366336,0.777,1,411455,3,3,6,259
398968,0.430151,0.430151,0.645,1,399134,4,11,92,244
397551,0.189797,0.189797,0.457,1,398020,4,11,92,463
423161,1.337502,0.593082,1.466,2,421085,7,14,38,115
463453,0.314038,0.314038,0.75,1,462489,5,9,29,109
407699,0.492943,0.492943,1.103,1,408238,4,7,62,199
415295,1.465028,0.252566,0.947,2,434444,3,3,6,16
437059,0.390574,0.390574,0.588,1,437641,5,9,29,85
426267,0.378418,0.378418,1.041,1,426471,5,6,14,327
407094,10.694494,0.227609,0.489,3,407095,4,7,19,288
426273,0.542425,0.542425,0.557,1,427509,3,4,7,268
421067,0.555328,0.555328,0.777,1,420138,5,9,24,283
468701,0.477072,0.477072,1.369,1,467349,6,10,51,241
421582,0.378628,0.378628,0.847,1,421393,7,18,76,451
465253,0.226059,0.226059,0.394,1,464623,5,9,29,112
440471,0.654996,0.654996,1.07,1,440329,3,4,80,218
380810,1.30568,0.304221,0.646,2,376843,4,5,56,278
445768,20.459631,0.125845,0.456,4,448136,6,21,90,240
466011,7.397625,0.753732,0.774,2,466012,5,13,43,294
405325,11.910708,0.986688,1.861,3,398808,4,7,87,314
454172,250.28763,0.768845,0.913,5,454173,5,13,36,99
422575,0.416429,0.416429,0.557,1,422869,3,3,82,333
436251,0.1638,0.1638,0.421,1,436537,5,9,29,500
428870,916.692,0.617945,0.811,6,428871,5,6,14,39
406605,2.313173,0.328632,0.385,2,406606,4,11,27,75
435770,2.583065,0.516647,0.715,2,435771,7,14,44,163
483321,9.073641,0.200532,0.516,3,483322,6,10,42,182
468877,0.640203,0.025107,0.096,2,468878,5,13,43,341
389112,0.683864,0.683864,1.177,1,390484,4,5,15,40
418663,78.965485,0.113638,0.326,5,418664,7,18,47,143
412288,0.138966,0.138966,0.355,1,415802,4,11,33,194
454170,245.96469,0.415959,0.384,5,454171,5,13,36,99
480380,305.03827,0.578952,0.457,5,480381,5,9,29,91
464038,6.745368,0.138194,0.354,2,462162,6,10,32,329
426494,0.794699,0.113527,0.355,2,426495,7,14,50,258
398972,19.171051,0.354164,0.489,4,398973,4,11,92,244
431518,0.390817,0.390817,0.657,1,430682,3,4,7,268
373015,0.672363,0.672363,1.103,1,373838,0,0,0,207
410006,5.813253,0.252817,0.422,3,410007,4,7,62,408
391642,0.87362,0.87362,1.779,1,391818,4,17,75,224
472031,0.263524,0.263524,0.678,1,472707,5,9,29,378
416023,0.543004,0.543004,0.806,1,416241,4,11,66,347
414429,4.647636,0.303103,0.547,2,414430,3,3,6,255
385357,0.342081,0.342081,0.522,1,385153,4,20,86,394
396159,0.46824,0.46824,0.874,1,396688,4,11,92,311
449249,0.465571,0.465571,0.913,1,448139,3,4,57,338
372603,1.281207,1.281207,2.06,1,367367,0,0,0,145
485134,0.213011,0.213011,0.425,1,484830,5,9,65,331
382921,22.42864,0.177295,0.519,3,399717,4,5,13,233
403531,0.202321,0.202321,0.452,1,415818,4,11,33,194
483338,39.59661,0.238211,0.42,3,483339,6,10,42,182
381906,0.253483,0.253483,0.585,1,381581,4,20,86,354
463280,0.439672,0.439672,0.982,1,462163,6,10,32,329
387672,10.133036,0.227991,0.457,4,387673,4,7,67,221
427850,4.225224,0.050444,0.131,3,427851,5,6,14,366
396154,1.77177,0.366992,0.783,2,397814,4,15,89,418
386162,24.545918,0.228027,0.259,4,386163,4,5,72,195
434397,1849.6737,0.088135,0.325,7,434398,3,4,9,28
389604,4.533581,0.873795,0.971,2,389099,4,20,49,156
483866,10.577371,0.51399,0.919,3,483867,5,9,91,320
371849,1.192467,1.192467,2.219,1,373396,0,0,0,145
420414,0.25244,0.25244,0.614,1,420412,3,16,41,141
434575,3.843507,0.27729,0.619,3,434576,7,14,50,260
479221,1.730306,1.730306,2.149,1,478743,6,10,42,182
389106,64.527626,0.303837,0.519,5,389107,4,20,49,156
430900,0.668184,0.668184,1.456,1,428869,5,6,14,39
399445,0.215058,0.215058,0.422,1,398971,4,11,92,244
398971,18.525959,0.581889,0.72,4,398972,4,11,92,244
454340,0.540743,0.540743,0.708,1,454931,5,9,29,447
370989,6.039922,0.038062,0.163,3,370990,0,0,0,222
392864,1.000077,0.215213,0.386,2,392865,4,5,12,355
462909,0.238675,0.238675,0.75,1,463274,5,13,43,371
433880,0.18905,0.18905,0.451,1,434574,7,14,50,260
452030,0.201255,0.201255,0.421,1,451694,6,8,84,232
435437,74.57394,0.59301,0.969,4,435438,7,14,44,144
416415,0.328307,0.328307,0.782,1,417257,3,16,41,129
432169,0.592491,0.592491,1.131,1,439051,3,4,63,191
438791,2.683023,0.163773,0.294,2,438792,5,9,71,219
463886,0.502454,0.502454,1.044,1,462497,6,10,26,346
401859,0.442665,0.442665,0.877,1,401198,4,15,53,160
437185,0.239378,0.239378,0.488,1,440820,3,4,52,266
394538,0.40503,0.40503,0.711,1,394838,4,17,73,395
467170,2.184855,1.393841,1.806,2,467171,6,10,32,84
400902,4.439829,0.341446,1.045,3,399604,4,11,30,453
429340,1.021451,1.021451,1.744,1,434590,7,14,50,260
434351,0.793941,0.793941,0.976,1,454170,5,13,36,99
473658,0.288568,0.288568,0.456,1,474143,5,9,29,296
420541,0.227192,0.227192,0.547,1,419983,5,9,24,227
450634,0.691947,0.691947,1.044,1,449515,6,21,79,281
410519,0.126357,0.126357,0.457,1,409997,4,11,27,466
380523,1.191649,0.190142,0.688,2,380524,4,20,78,375
433877,0.302487,0.302487,0.613,1,433619,7,14,44,295
448485,0.55369,0.55369,0.775,1,447806,6,8,98,335
400903,0.366813,0.366813,0.644,1,401052,3,3,77,490
458809,0.9929,0.9929,1.282,1,467342,5,13,43,140
448484,0.201334,0.201334,0.425,1,447806,6,8,98,335
449813,0.239049,0.239049,0.913,1,450901,5,9,29,313
466994,1.243049,0.301368,0.619,2,466995,6,10,26,310
443327,8.334576,0.40283,0.775,3,443328,6,21,90,364
418935,4.090583,0.20198,0.259,3,418936,3,16,69,396
492299,0.926554,0.926554,1.174,1,490991,6,10,88,285
445388,0.13847,0.13847,0.65,1,446335,3,4,57,338
450516,0.301947,0.301947,0.708,1,450220,6,8,22,59
470038,8.597079,0.577378,0.803,3,470039,5,9,29,264
467640,1.933589,0.891504,1.275,2,467641,5,13,43,318
407098,0.290733,0.290733,0.72,1,406019,3,3,77,309
397816,0.278376,0.278376,0.783,1,395588,4,17,73,395
395400,11.11191,0.392237,0.688,3,395401,4,11,92,311
465447,0.678166,0.678166,1.224,1,467331,5,13,43,231
440337,19.045155,0.466286,0.688,4,440338,3,4,80,218
474296,0.401456,0.401456,0.774,1,476634,5,9,29,332
454155,200.74368,0.025177,0.325,5,454156,5,13,37,111
470059,11.898488,0.564794,0.65,3,470060,6,10,74,254
479097,0.338545,0.338545,0.456,1,478747,6,10,42,182
419834,0.265071,0.265071,0.584,1,418944,3,16,41,151
406020,0.278123,0.278123,0.851,1,406919,3,3,77,309
379091,0.697338,0.164816,0.423,2,376841,4,5,56,278
413710,0.189472,0.189472,0.451,1,415145,7,12,58,322
476795,0.41388,0.41388,0.75,1,475020,5,9,29,296
427506,1.614446,0.12614,0.259,2,427507,3,4,7,268
411483,7.428496,0.113717,0.289,3,411484,7,12,58,302
408082,4.271805,0.417119,1.042,2,414684,4,15,54,154
435739,6.248753,0.126006,0.163,3,435740,5,9,71,219
396165,18.128515,0.468253,0.326,4,396166,4,17,73,249
446038,0.226566,0.226566,0.354,1,445899,5,13,37,317
394163,7.22819,0.189863,0.259,3,394164,4,7,19,248
414814,0.303119,0.303119,0.585,1,414691,4,11,33,194
431388,2.458378,0.012605,0.131,2,433321,7,14,44,295
384982,0.152041,0.152041,0.487,1,377847,4,5,56,161
460067,4.436146,0.276498,0.45,2,460676,6,10,26,346
411858,8.00978,1.516489,1.565,3,411859,4,15,53,306
370458,0.342611,0.342611,0.814,1,369932,0,0,0,430
394330,1.012653,0.088603,0.259,2,394331,4,7,19,351
474736,1.17912,0.213261,0.525,2,474737,6,10,35,95
471093,68.0739,0.163072,0.258,4,471094,6,10,46,152
472178,0.527039,0.527039,0.736,1,472376,6,10,35,339
382915,16.183884,0.08868,0.131,3,382916,4,5,13,233
398347,1.06269,0.012652,0.163,2,398188,2,2,3,316
478904,20.318983,1.780756,1.519,4,480316,5,9,91,242
387144,0.190005,0.190005,0.585,1,387662,4,19,59,215
440317,7.216828,0.050388,0.163,3,438604,5,13,99,391
403061,0.303496,0.303496,0.557,1,399637,4,11,27,73
429918,0.479157,0.479157,0.851,1,429180,5,9,71,189
483596,282.6369,0.979218,0.745,5,483597,6,10,35,95
468537,8.084625,0.200893,0.449,3,467325,5,13,43,372
466499,0.2637,0.2637,0.487,1,466996,6,10,26,310
461564,0.376922,0.376922,0.913,1,461165,5,13,43,140
442531,0.352594,0.352594,0.805,1,454154,5,13,37,111
426625,0.895665,0.075684,0.263,2,426626,5,6,14,41
481623,0.137885,0.137885,0.618,1,480944,5,9,55,155
453128,0.276692,0.276692,0.779,1,453800,5,13,101,282
456289,0.641218,0.641218,1.338,1,454353,6,10,60,212
386792,0.760095,0.076006,0.326,2,386793,4,17,75,444
426638,0.277512,0.277512,0.518,1,426276,7,14,50,148
384681,0.468805,0.468805,0.941,1,381597,4,20,78,303
371483,0.304506,0.304506,0.682,1,371656,0,0,0,222
431871,0.289945,0.289945,0.751,1,432164,5,6,14,44
449816,0.415188,0.415188,1.1,1,450013,5,13,37,121
428869,914.20856,0.151335,0.325,6,428870,5,6,14,39
469062,0.213407,0.213407,0.588,1,468373,6,10,74,254
402242,0.113822,0.113822,0.457,1,399642,4,11,27,70
446625,0.528607,0.528607,0.996,1,445757,5,9,29,93
469490,10.230491,1.230335,0.908,3,467325,5,13,43,341
470455,0.138061,0.138061,0.587,1,471107,6,10,35,339
423437,1.779131,0.693983,0.998,2,423438,5,9,85,467
419991,0.53015,0.53015,0.969,1,420704,3,3,82,333
