link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4,vo6,vo5,vo4,la6,la5,la4
426492,0.15137,0.15137,0.42100000000000004,1,426846,7,14,44,163,0.14549624075576248,0.15831484107302832,0.1689299361452329,0.1609964612248076,0.1593462765659173,0.2089990217409744
398024,0.518741,0.518741,1.24,1,398507,4,11,27,276,0.20993669096136777,0.25870961638704504,0.27910477312096615,0.20119312529290553,0.28656879105428096,0.47364763625370887
427187,0.227041,0.227041,0.451,1,427363,7,14,44,270,0.14549624075576248,0.15831484107302832,0.1689299361452329,0.1609964612248076,0.1593462765659173,0.2089990217409744
436078,0.566978,0.037801,0.325,2,441904,5,9,24,202,0.1725311434113066,0.15303860946905487,0.1532075770273379,0.18965075731705947,0.18223097508297778,0.168199439910297
465671,0.28884499999999996,0.28884499999999996,0.619,1,464802,6,10,74,201,0.3092160324214545,0.20718303266636687,0.17305328507709722,0.2469806903309755,0.22780865929110866,0.20593919633006827
440345,25.474094,0.037827,0.163,4,434404,3,4,80,218,0.317589521965916,0.3714384608867181,0.37851747402879976,0.22972279995357875,0.22178434675607697,0.22019097203012042
367361,63.69795,0.647098,1.268,5,367362,0,0,0,157,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
388839,9.61341,0.519231,0.845,4,388840,4,17,75,290,0.20993669096136777,0.2545685574115762,0.24397839365157253,0.20119312529290553,0.3013464219720827,0.23759252047788768
367369,79.22591,0.278984,0.423,5,367370,0,0,0,145,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
390625,0.18994,0.18994,0.7509999999999999,1,388840,4,17,75,290,0.20993669096136777,0.2545685574115762,0.24397839365157253,0.20119312529290553,0.3013464219720827,0.23759252047788768
439025,1.2469940000000002,0.415692,0.584,2,439026,6,8,17,48,0.3092160324214545,0.2220230908344562,0.4897497351411458,0.2469806903309755,0.2473770798226895,0.23475094574851835
442090,22.847611999999998,0.390423,0.588,4,442091,3,4,52,208,0.317589521965916,0.3714384608867181,0.4273350996345312,0.22972279995357875,0.22178434675607697,0.16999267482864505
418657,0.391337,0.391337,0.457,1,418525,3,3,82,446,0.317589521965916,0.3193739991870662,0.34168036617982356,0.22972279995357875,0.17543430955936307,0.19729923889380688
480391,339.64977999999996,0.30230500000000005,0.258,5,480392,5,9,29,85,0.1725311434113066,0.15303860946905487,0.20482160585562353,0.18965075731705947,0.18223097508297778,0.19048220302574384
482091,0.927524,0.41363599999999995,1.0,2,487871,5,9,65,175,0.1725311434113066,0.15303860946905487,0.20243661585226105,0.18965075731705947,0.18223097508297778,0.20548176809115493
432325,2.092403,0.642908,0.9129999999999999,2,432326,5,6,14,44,0.1725311434113066,0.17101563744711618,0.20656623564277807,0.18965075731705947,0.2653324311053631,0.31849931726732583
401206,0.645033,0.075891,0.294,2,400693,4,11,27,276,0.20993669096136777,0.25870961638704504,0.27910477312096615,0.20119312529290553,0.28656879105428096,0.47364763625370887
430175,9.429997,0.491734,0.584,3,430176,7,14,50,258,0.14549624075576248,0.15831484107302832,0.19576287310502952,0.1609964612248076,0.1593462765659173,0.19757322577625355
454529,51.807472,1.219349,1.329,4,454530,6,10,60,167,0.3092160324214545,0.20718303266636687,0.21462995052539416,0.2469806903309755,0.22780865929110866,0.2070789801523257
433174,4.3993199999999995,0.025216,0.163,2,433175,3,4,63,370,0.317589521965916,0.3714384608867181,0.37023844971200714,0.22972279995357875,0.22178434675607697,0.1521046601286242
